제작자,차명,생산기간(부터),생산기간(까지),리콜개시일,리콜사유
유한회사 모토로싸,StreetFighter V4,2021-03-05,2021-06-09,2025-11-07,뒷차축의 구조적 강성 부족으로 인해 뒷차축에 균열이 발생하여 파손될 수 있음
유한회사 모토로싸,StreetFighter V4 S,2020-12-10,2022-10-20,2025-11-07,뒷차축의 구조적 강성 부족으로 인해 뒷차축에 균열이 발생하여 파손될 수 있음
유한회사 모토로싸,StreetFighter V4 SP,2022-01-14,2022-04-21,2025-11-07,뒷차축의 구조적 강성 부족으로 인해 뒷차축에 균열이 발생하여 파손될 수 있음
유한회사 모토로싸,StreetFighter V4 Lamborghini,2023-10-26,2023-10-27,2025-11-07,뒷차축의 구조적 강성 부족으로 인해 뒷차축에 균열이 발생하여 파손될 수 있음
유한회사 모토로싸,StreetFighter V4 S,2023-09-08,2024-06-13,2025-11-07,뒷차축의 구조적 강성 부족으로 인해 뒷차축에 균열이 발생하여 파손될 수 있음
유한회사 모토로싸,Panigale V4 MotoGP Replica,2023-09-20,2023-09-20,2025-11-07,뒷차축의 구조적 강성 부족으로 인해 뒷차축에 균열이 발생하여 파손될 수 있음
주식회사 이비온,E6,2022-08-09,2023-09-18,2025-11-10,제작결함이 있는 구조 . 장치 : 코너링 조명등 ※ 코너링 조명등 설명 : 자동차의 앞측면에 설치되어 자동차가 회전하는 부분에 추가적인 조명을 제공하는 등화장치 - 제작결함의 원인: 제원신고시 기재오류 및 차량생산과정에서 국내 미적용사양의 램프가 장착됨.
스텔란티스코리아 주식회사,Peugeot 308 1.5 BlueHDi,2022-01-11,2023-11-12,2025-11-10,"차량의 멀티미디어 시스템의 소프트웨어 버전20.93이 장착된 차량에서 버그가 확인되었습니다. 이로 인해 관련 기능들이 작동하지 않고, 계기판이 꺼질 결함이 있습니다. 이는 운전자의 안전에 지장을 줄 수 있으므로 OTA(Over The Air) 방식으로 버전 26.82으로 대상차량의 소프트웨어 업데이트를 진행하고자 합니다"
스텔란티스코리아 주식회사,Peugeot 408 1.2 PureTech,2022-01-28,2023-11-11,2025-11-10,"차량의 멀티미디어 시스템의 소프트웨어 버전20.93이 장착된 차량에서 버그가 확인되었습니다. 이로 인해 관련 기능들이 작동하지 않고, 계기판이 꺼질 결함이 있습니다. 이는 운전자의 안전에 지장을 줄 수 있으므로 OTA(Over The Air) 방식으로 버전 26.82으로 대상차량의 소프트웨어 업데이트를 진행하고자 합니다"
스텔란티스코리아 주식회사,DS4 Crossback 1.5 BlueHDilueHDi,2022-01-12,2023-09-21,2025-11-10,"차량의 멀티미디어 시스템의 소프트웨어 버전20.93이 장착된 차량에서 버그가 확인되었습니다. 이로 인해 관련 기능들이 작동하지 않고, 계기판이 꺼질 결함이 있습니다. 이는 운전자의 안전에 지장을 줄 수 있으므로 OTA(Over The Air) 방식으로 버전 26.82으로 대상차량의 소프트웨어 업데이트를 진행하고자 합니다"
메르세데스벤츠코리아(주),G 450 d,2025-04-25,2025-04-25,2025-11-14,공급업체의 생산 공정 편차로 인해 특정 전면 근거리 센서 회로기판의 전기 연결부(통로)가 요구사양을 충족하지 못할 수 있습니다.
현대자동차(주),쏠라티(EU),2023-02-01,2025-03-06,2025-11-14,쏠라티(EU) 일부 차량에서 조수석 에어백 인플레이터 용기의 제조불량으로 인해 저온조건에서 에어백 전개 시 인플레이터 용기가 파열되며 승객이 상해를 입을 가능성이 있는 결함
에프엘오토코리아 유한회사,2025년식 Aviator,2024-06-10,2025-06-03,2025-11-14,"일부 2025년식 Aviator 차량은 도어 컨트롤 모듈의 잘못된 소프트웨어 설정으로 인해 특정 조건에서 측면 창유리 끼임 방지 기능이 작동 기준 하중인 100뉴턴(N) 이상이 가해졌을 때 작동하지 않고, 하중이 100뉴턴(N)을 초과한 이후에 작동될 수 있습니다. 그리하여 「미국안전기준 FMVSS No.118 - 파워 윈도우, 칸막이」를 준수하지 못하였습니다. 그리하여 제작결함을 시정하고자 합니다. *해당 차량은 한·미 FTA로 수입된 미국생산 차량으로서『미국자동차안전기준(FMVSS)』을 준수해야 합니다."
혼다코리아(주),CB1000SP,2024-12-06,2025-03-10,2025-11-14,기어 체인지 페달 피벗 볼트(동력전달장치) 체결면의 도장이 배기관의 열에 의해 변형되면 피벗 볼트의 체결이 느슨해질 수 있습니다.
비엠더블유코리아(주),BMW 120,2025-08-08,2025-09-29,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW iX1 eDrive20,2025-09-20,2025-09-22,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW iX1 xDrive30,2025-08-06,2025-09-22,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW M135 xDrive,2025-08-22,2025-09-24,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW X1 M35i xDrive,2025-08-07,2025-08-08,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW X1 sDrive18d,2025-08-07,2025-08-08,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW X1 xDrive20i,2025-08-07,2025-09-18,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW X2 M35i xDrive,2025-08-05,2025-08-06,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),BMW X2 xDrive20i,2025-08-05,2025-08-07,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
비엠더블유코리아(주),MINI Countryman S ALL4,2025-08-06,2025-09-04,2025-11-18,"뒷좌석 외측 안전띠 리트렉터 내 *CS센서가 부정확하게 장착되었을 가능성이 확인되었습니다. *CS 센서 (Car Sensitivity 센서: 차량의 급제동, 급회전, 전복 등의 상태를 감지하여 안전띠를 고정하기 위한 센서)"
에프엘오토코리아 유한회사,2025년식 Explorer,2025-01-17,2025-07-15,2025-11-20,"2025년식 Explorer, Aviator 일부 차량에서 트레일러 견인장치의 고정 볼트가 제대로 조여지지 않았을 수 있습니다. 볼트가 느슨한 상태로 트레일러를 견인하면 조향이 어려워지거나 견인장치가 분리되는 등 심각한 사고로 이어질 수 있습니다. 그리하여 제작결함을 시정하고자 합니다."
에프엘오토코리아 유한회사,2025년식 Aviator,2024-09-04,2025-04-03,2025-11-20,"2025년식 Explorer, Aviator 일부 차량에서 트레일러 견인장치의 고정 볼트가 제대로 조여지지 않았을 수 있습니다. 볼트가 느슨한 상태로 트레일러를 견인하면 조향이 어려워지거나 견인장치가 분리되는 등 심각한 사고로 이어질 수 있습니다. 그리하여 제작결함을 시정하고자 합니다."
허스크바나모터싸이클코리아 주식회사,HUSQVARNA SVARTPILEN 125,2023-09-15,2024-05-22,2025-11-28,"출고당시 제품에는 문제가 없으나, 해당 부품의 제작성분 결함으로 인하여 장시간 사용 시 내구성의 문제로 찢어짐 또는 파손이 발생할 수 있음."
허스크바나모터싸이클코리아 주식회사,HUSQVARNA SVARTPILEN 401,2023-09-15,2024-08-26,2025-11-28,"출고당시 제품에는 문제가 없으나, 해당 부품의 제작성분 결함으로 인하여 장시간 사용 시 내구성의 문제로 찢어짐 또는 파손이 발생할 수 있음."
허스크바나모터싸이클코리아 주식회사,HUSQVARNA VITPILEN 125,2023-06-19,2024-08-26,2025-11-28,"출고당시 제품에는 문제가 없으나, 해당 부품의 제작성분 결함으로 인하여 장시간 사용 시 내구성의 문제로 찢어짐 또는 파손이 발생할 수 있음."
허스크바나모터싸이클코리아 주식회사,HUSQVARNA VITPILEN 401,2023-09-15,2024-09-06,2025-11-28,"출고당시 제품에는 문제가 없으나, 해당 부품의 제작성분 결함으로 인하여 장시간 사용 시 내구성의 문제로 찢어짐 또는 파손이 발생할 수 있음."
에프엘오토코리아 유한회사,2025년식 Nautilus,2025-03-24,2025-03-31,2025-11-28,"일부 2025년식 Nautilus 및 Mustang 일부 차량에서 외부 등화 장치 LED 모듈 내부 회로 문제로 인해 전조등 어셈블리 일부 기능(상향등, 하향등, 차폭등, 주간 주행등, 및/또는 방향 지시등)이 작동되지 않을 수 있습니다. 그리고 Nautilus 차량의 경우는 후미등, 후방 방향 지시등 및/또는 후방 차폭등도 작동하지 않을 수 있습니다. 이 경우 계기판에 ""어드밴스드 전방 조명 기능 일시적으로 사용 불가"" 경고 메시지가 표시되며 방향 지시등이 빠르게 깜빡입니다. *대상 차량 중 Mustang은 한·미 FTA로 수입된 미국 생산 차량입니다. 그리고 Nautilus 차량은 중국 생산 차량으로 한·미 FTA로 수입되지는 않았지만 『국내 자동차 및 자동차부품의 성능과 기준 제114조(기준적용의 특례) 7항』 및 『자동차 및 자동차부품의 성능과 기준 시행세칙 제4조(안전기준 인정 외국 안전기준)』에 따라 별표4에 해당하는 시험항목들은 미국(자체 시험성적서)을 선택하였습니다. * 사전 공지 때 보다 Mustang 차량 2대 대상 차량에 추가되었습니다. 그리고 사전 공지 이후 차량의 기록 데이터를 추적한 결과 187대의 Mustang 차량은 모두 문제가 없는 부품이 장착되어 생산된 것으로 추가 확인되었습니다. 그리하여 해당 187대는 대상에서 제외하였습니다. 해당 187대의 차주분들께는 별도의 고객통지문을 발송 할 예정입니다."
에프엘오토코리아 유한회사,2025년식 Mustang 2.3,2025-01-02,2025-03-17,2025-11-28,"일부 2025년식 Nautilus 및 Mustang 일부 차량에서 외부 등화 장치 LED 모듈 내부 회로 문제로 인해 전조등 어셈블리 일부 기능(상향등, 하향등, 차폭등, 주간 주행등, 및/또는 방향 지시등)이 작동되지 않을 수 있습니다. 그리고 Nautilus 차량의 경우는 후미등, 후방 방향 지시등 및/또는 후방 차폭등도 작동하지 않을 수 있습니다. 이 경우 계기판에 ""어드밴스드 전방 조명 기능 일시적으로 사용 불가"" 경고 메시지가 표시되며 방향 지시등이 빠르게 깜빡입니다. *대상 차량 중 Mustang은 한·미 FTA로 수입된 미국 생산 차량입니다. 그리고 Nautilus 차량은 중국 생산 차량으로 한·미 FTA로 수입되지는 않았지만 『국내 자동차 및 자동차부품의 성능과 기준 제114조(기준적용의 특례) 7항』 및 『자동차 및 자동차부품의 성능과 기준 시행세칙 제4조(안전기준 인정 외국 안전기준)』에 따라 별표4에 해당하는 시험항목들은 미국(자체 시험성적서)을 선택하였습니다. * 사전 공지 때 보다 Mustang 차량 2대 대상 차량에 추가되었습니다. 그리고 사전 공지 이후 차량의 기록 데이터를 추적한 결과 187대의 Mustang 차량은 모두 문제가 없는 부품이 장착되어 생산된 것으로 추가 확인되었습니다. 그리하여 해당 187대는 대상에서 제외하였습니다. 해당 187대의 차주분들께는 별도의 고객통지문을 발송 할 예정입니다."
에프엘오토코리아 유한회사,2022-2023년식 Bronco,2022-01-12,2023-09-13,2025-11-28,일부 2022-2023년식 Bronco 차량은 후방 카메라 부품의 내구성 문제로 인하여 후진 시 후방 카메라 화면에 블루 스크린 증상이 발생될 가능성이 있습니다. 이로 인해 후진 시 후방 시야가 방해되어 사고가 발생할 수 있어 제작결함을 시정하고자 합니다.
